age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,contact_telephone,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent,poutcome_success,prob_yes,expected_profit
34,169,1,7,2,-3.4,92.649,-30.1,0.714,5017.5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.9625737032146078,954.1237032146078
32,250,2,6,1,-1.7,94.215,-40.3,0.846,4991.6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.9665473412380559,954.0473412380559
37,346,1,6,2,-1.7,94.215,-40.3,0.846,4991.6,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.9711403723539479,953.8403723539479
28,263,1,6,1,-1.8,93.876,-40.0,0.683,5008.7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9668656898209648,953.7156898209648
34,305,1,11,1,-1.8,93.369,-34.8,0.652,5008.7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.9688545392694884,953.6045392694884
50,349,3,6,2,-1.7,94.215,-40.3,0.899,4991.6,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.9707685295516378,953.3185295516378
27,312,3,6,1,-1.7,94.027,-38.3,0.899,4991.6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9688856730991866,953.2856730991866
65,88,2,3,2,-3.4,92.649,-30.1,0.714,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.9575759339646591,953.1759339646592
77,218,2,3,1,-1.7,94.215,-40.3,0.893,4991.6,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.96396854340215,953.06854340215
34,417,1,6,3,-1.7,94.215,-40.3,0.899,4991.6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.9735996483337646,952.7496483337645
38,386,2,6,1,-1.1,94.199,-37.5,0.879,4963.6,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.9719314904792549,952.6314904792549
60,395,1,4,2,-1.7,94.215,-40.3,0.782,4991.6,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.9723134858561687,952.5634858561688
59,303,2,3,2,-1.7,94.027,-38.3,0.905,4991.6,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9676963201265434,952.5463201265434
29,480,1,6,1,-1.7,94.215,-40.3,0.81,4991.6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.9765380713646864,952.5380713646864
71,466,4,3,2,-1.8,93.876,-40.0,0.684,5008.7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9758212032977827,952.5212032977827
30,136,1,9,1,-1.8,93.369,-34.8,0.637,5008.7,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.9592953140697824,952.4953140697825
34,568,1,6,3,-1.8,93.369,-34.8,0.652,5008.7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.9807271359154216,952.3271359154216
29,272,3,6,1,-1.7,94.215,-40.3,0.835,4991.6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.9658445799610663,952.2445799610663
29,158,1,3,1,-3.4,92.649,-30.1,0.715,5017.5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.9599044532693491,952.0044532693491
30,219,3,6,1,-1.1,94.199,-37.5,0.883,4963.6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.9628131236098467,951.8631236098466
58,289,1,3,4,-1.8,93.876,-40.0,0.683,5008.7,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9662724167086971,951.8224167086971
56,232,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.9632920764907993,951.6920764907993
38,64,1,3,3,-3.4,92.649,-30.1,0.715,5017.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.9548632421674585,951.6632421674585
80,232,1,12,1,-1.8,93.749,-34.6,0.644,5008.7,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.9630737150052189,951.4737150052189
23,172,1,3,2,-3.4,92.649,-30.1,0.715,5017.5,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.9600188721587787,951.4188721587786
29,200,1,6,3,-1.7,94.055,-39.8,0.715,4991.6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.961408789383566,951.408789383566
31,244,1,3,1,-1.1,94.199,-37.5,0.878,4963.6,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.9635615406241518,951.3615406241518
51,237,1,6,4,-1.7,94.027,-38.3,0.903,4991.6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.9631647209052018,951.3147209052017
37,246,1,2,4,-1.8,93.876,-40.0,0.677,5008.7,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9636084529236695,951.3084529236695
60,272,2,6,2,-1.8,93.876,-40.0,0.685,5008.7,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.9648736507362453,951.2736507362453
31,183,1,6,2,-1.8,93.749,-34.6,0.663,5008.7,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9604023246999653,951.2523246999654
41,498,2,6,3,-1.8,93.369,-34.8,0.653,5008.7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.976141161205575,951.241161205575
77,193,1,3,1,-3.4,92.649,-30.1,0.714,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9608673899399273,951.2173899399273
34,221,3,3,2,-1.8,93.369,-34.8,0.654,5008.7,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.9622051467867978,951.1551467867979
42,261,1,6,1,-1.7,94.027,-38.3,0.898,4991.6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9641172069102637,951.0672069102637
60,336,3,3,5,-1.8,93.876,-40.0,0.683,5008.7,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9677856726676908,950.9856726676908
